symbol,cp_time,cp_type,entry_time,entry_price,direction,trade_dir,atr_entry,risk_distance,exit_time,exit_price,exit_reason,hold_bars,gross_R,net_R
BTCUSDT,2022-04-06 12:00:00+00:00,down,2022-04-06 16:00:00+00:00,44159.4,-1,-1,778.4398106064635,1167.6597159096953,2022-04-11 16:00:00+00:00,39961.7,time,30,3.5949685878558193,3.5420223748815753
BTCUSDT,2022-04-21 00:00:00+00:00,up,2022-04-21 04:00:00+00:00,41673.9,1,1,631.5307141395361,947.2960712093043,2022-04-21 16:00:00+00:00,41300.71011391713,atr_trail_or_sl,3,-0.39395274341892345,-0.4555422102954403
BTCUSDT,2022-04-22 12:00:00+00:00,down,2022-04-22 16:00:00+00:00,39414.5,-1,-1,759.5808866577593,1139.371329986639,2022-04-25 16:00:00+00:00,39660.345918685605,atr_trail_or_sl,18,-0.21577330604631612,-0.264203785686915
BTCUSDT,2022-05-05 08:00:00+00:00,up,2022-05-05 12:00:00+00:00,39499.0,1,1,564.1342674977508,846.2014012466261,2022-05-05 16:00:00+00:00,38652.798598753376,atr_trail_or_sl,1,-0.9999999999999979,-1.0653492181867485
BTCUSDT,2022-05-30 08:00:00+00:00,up,2022-05-30 12:00:00+00:00,30659.0,1,1,477.3898130721414,716.0847196082121,2022-06-01 12:00:00+00:00,31128.835622297134,atr_trail_or_sl,12,0.656117369121063,0.596176696146664
BTCUSDT,2022-06-04 00:00:00+00:00,down,2022-06-04 04:00:00+00:00,29543.3,-1,-1,513.7502752352272,770.6254128528408,2022-06-06 00:00:00+00:00,30313.92541285284,atr_trail_or_sl,11,-1.000000000000001,-1.0536714976046333
BTCUSDT,2022-06-06 04:00:00+00:00,up,2022-06-06 08:00:00+00:00,31277.8,1,1,464.99656566051215,697.4948484907682,2022-06-07 00:00:00+00:00,30628.825443055634,atr_trail_or_sl,4,-0.9304363442233443,-0.9932166215182232
BTCUSDT,2022-06-10 08:00:00+00:00,down,2022-06-10 12:00:00+00:00,30005.4,-1,-1,554.4024258661586,831.603638799238,2022-06-15 12:00:00+00:00,21408.8,time,30,10.337376604571778,10.286862684189401
BTCUSDT,2022-07-06 20:00:00+00:00,up,2022-07-07 00:00:00+00:00,20554.2,1,1,464.07750294117284,696.1162544117592,2022-07-08 08:00:00+00:00,21319.041699098114,atr_trail_or_sl,8,1.0987269644269824,1.0573892139900003
BTCUSDT,2022-07-12 04:00:00+00:00,down,2022-07-12 08:00:00+00:00,19722.9,-1,-1,420.907391802443,631.3610877036645,2022-07-13 16:00:00+00:00,20070.06131240825,atr_trail_or_sl,8,-0.5498617497491237,-0.5935959306129276
BTCUSDT,2022-07-15 16:00:00+00:00,up,2022-07-15 20:00:00+00:00,21156.7,1,1,492.0545845655079,738.0818768482619,2022-07-18 16:00:00+00:00,21463.435155413164,atr_trail_or_sl,17,0.4155841852166541,0.37545397618553694
BTCUSDT,2022-07-26 00:00:00+00:00,down,2022-07-26 04:00:00+00:00,21130.2,-1,-1,510.609792383017,765.9146885745255,2022-07-27 16:00:00+00:00,21773.066763438233,atr_trail_or_sl,9,-0.8393451294617392,-0.8779685955491396
BTCUSDT,2022-07-28 08:00:00+00:00,up,2022-07-28 12:00:00+00:00,23106.0,1,1,510.3215579797646,765.4823369696469,2022-07-31 16:00:00+00:00,23520.35695115533,atr_trail_or_sl,19,0.5413017794710512,0.4990429337241209
BTCUSDT,2022-08-04 16:00:00+00:00,down,2022-08-04 20:00:00+00:00,22439.1,-1,-1,443.9337453534804,665.9006180302206,2022-08-05 00:00:00+00:00,23105.00061803022,atr_trail_or_sl,1,-0.9999999999999997,-1.0471763190323005
BTCUSDT,2022-08-05 08:00:00+00:00,up,2022-08-05 12:00:00+00:00,23393.1,1,1,430.10576585383063,645.1586487807459,2022-08-05 16:00:00+00:00,22747.94135121925,atr_trail_or_sl,1,-1.000000000000002,-1.050763234844475
BTCUSDT,2022-08-17 16:00:00+00:00,down,2022-08-17 20:00:00+00:00,23268.5,-1,-1,397.3874819346491,596.0812229019737,2022-08-21 20:00:00+00:00,21658.10667512097,atr_trail_or_sl,24,2.70163404416425,2.646983941546679
BTCUSDT,2022-09-09 16:00:00+00:00,up,2022-09-09 20:00:00+00:00,21280.1,1,1,387.28543586777124,580.9281538016569,2022-09-13 12:00:00+00:00,21669.11541873695,atr_trail_or_sl,22,0.6696446302200927,0.6183609391043549
BTCUSDT,2022-09-15 04:00:00+00:00,down,2022-09-15 08:00:00+00:00,20195.1,-1,-1,498.26032514039554,747.3904877105933,2022-09-18 08:00:00+00:00,20088.175117550214,atr_trail_or_sl,18,0.14306428059757198,0.10523513978711521
BTCUSDT,2022-09-27 08:00:00+00:00,up,2022-09-27 12:00:00+00:00,20221.0,1,1,380.92171083648225,571.3825662547233,2022-09-27 16:00:00+00:00,19649.617433745276,atr_trail_or_sl,1,-1.0000000000000016,-1.0495454388564256
BTCUSDT,2022-09-28 00:00:00+00:00,down,2022-09-28 04:00:00+00:00,18736.0,-1,-1,454.54451226574247,681.8167683986137,2022-09-28 12:00:00+00:00,19417.816768398614,atr_trail_or_sl,2,-1.0000000000000004,-1.0384713330849984
BTCUSDT,2022-09-29 04:00:00+00:00,up,2022-09-29 08:00:00+00:00,19353.2,1,1,437.51493404928124,656.2724010739219,2022-10-01 08:00:00+00:00,19172.334138630515,atr_trail_or_sl,12,-0.2755957146354438,-0.3168811320256353
BTCUSDT,2022-10-02 12:00:00+00:00,down,2022-10-02 16:00:00+00:00,19137.1,-1,-1,300.6148615858056,450.92229237870845,2022-10-03 16:00:00+00:00,19588.022292378708,atr_trail_or_sl,6,-1.0000000000000018,-1.0594158693256608
BTCUSDT,2022-10-03 20:00:00+00:00,up,2022-10-04 00:00:00+00:00,19621.9,1,1,290.6234902716376,435.9352354074564,2022-10-05 12:00:00+00:00,19743.358064368527,atr_trail_or_sl,9,0.27861492832760437,0.21559946692695858
BTCUSDT,2022-10-09 00:00:00+00:00,down,2022-10-09 04:00:00+00:00,19358.0,-1,-1,229.55046602221955,344.32569903332933,2022-10-13 16:00:00+00:00,18589.666091973762,atr_trail_or_sl,27,2.231416098720723,2.1527080613128713
BTCUSDT,2022-10-17 20:00:00+00:00,up,2022-10-18 00:00:00+00:00,19540.7,1,1,205.01317638369392,307.5197645755409,2022-10-18 16:00:00+00:00,19233.18023542446,atr_trail_or_sl,4,-0.9999999999999963,-1.088960070705565
BTCUSDT,2022-10-19 12:00:00+00:00,down,2022-10-19 16:00:00+00:00,19259.8,-1,-1,212.21009440159438,318.3151416023916,2022-10-21 16:00:00+00:00,19151.07431943745,atr_trail_or_sl,12,0.34156615992322814,0.2568585338132504
BTCUSDT,2022-10-24 00:00:00+00:00,up,2022-10-24 04:00:00+00:00,19384.0,1,1,171.91515575103887,257.87273362655833,2022-10-27 20:00:00+00:00,20336.299234433962,atr_trail_or_sl,22,3.692903941573932,3.5876675343805307
BTCUSDT,2022-11-08 08:00:00+00:00,down,2022-11-08 12:00:00+00:00,19688.9,-1,-1,306.82430492045324,460.2364573806799,2022-11-08 16:00:00+00:00,20008.252850708195,atr_trail_or_sl,1,-0.6938886426462393,-0.7537805950501757
BTCUSDT,2022-11-30 08:00:00+00:00,up,2022-11-30 12:00:00+00:00,16871.3,1,1,193.24388088215247,289.8658213232287,2022-12-02 00:00:00+00:00,16856.68220437456,atr_trail_or_sl,9,-0.05042952480119876,-0.13191488203364593
BTCUSDT,2022-12-17 00:00:00+00:00,down,2022-12-17 04:00:00+00:00,16667.5,-1,-1,232.4463899399039,348.66958490985587,2022-12-20 00:00:00+00:00,16633.40430753949,atr_trail_or_sl,17,0.0977879744495749,0.030863582389301453
BTCUSDT,2023-01-04 00:00:00+00:00,up,2023-01-04 04:00:00+00:00,16855.9,1,1,96.878417842127,145.3176267631905,2023-01-05 12:00:00+00:00,16750.292796717014,atr_trail_or_sl,8,-0.7267336085462258,-0.8891245071978788
BTCUSDT,2023-02-06 08:00:00+00:00,down,2023-02-06 12:00:00+00:00,22876.1,-1,-1,260.10974735006613,390.1646210250992,2023-02-07 16:00:00+00:00,23233.094175057526,atr_trail_or_sl,7,-0.9149834603649566,-0.9970681453265378
BTCUSDT,2023-02-15 20:00:00+00:00,up,2023-02-16 00:00:00+00:00,24332.7,1,1,359.96270212357445,539.9440531853617,2023-02-16 20:00:00+00:00,24259.269605579295,atr_trail_or_sl,5,-0.13599630181591676,-0.19908761618271337
BTCUSDT,2023-02-24 16:00:00+00:00,down,2023-02-24 20:00:00+00:00,23172.3,-1,-1,436.6035404843242,654.9053107264863,2023-02-26 16:00:00+00:00,23497.365829618582,atr_trail_or_sl,11,-0.4963554643616915,-0.5458912055881796
BTCUSDT,2023-03-13 16:00:00+00:00,up,2023-03-13 20:00:00+00:00,24314.6,1,1,637.2335464964367,955.850319744655,2023-03-14 16:00:00+00:00,24660.947664852716,atr_trail_or_sl,5,0.36234508447435637,0.32673235380215915
BTCUSDT,2023-04-07 16:00:00+00:00,down,2023-04-07 20:00:00+00:00,27886.3,-1,-1,317.28822941890195,475.93234412835295,2023-04-09 20:00:00+00:00,28132.4,reversal_invalidation,12,-0.5170903029310235,-0.5991204916367342
BTCUSDT,2023-04-09 20:00:00+00:00,up,2023-04-10 00:00:00+00:00,28309.4,1,1,263.7417392049071,395.61260880736063,2023-04-12 12:00:00+00:00,29659.719764123853,atr_trail_or_sl,15,3.4132374299055144,3.3130556886827542
BTCUSDT,2023-04-20 00:00:00+00:00,down,2023-04-20 04:00:00+00:00,28850.0,-1,-1,433.3115016503236,649.9672524754853,2023-04-25 04:00:00+00:00,27252.3,time,30,2.4581238422627467,2.395982249980721
BTCUSDT,2023-04-27 12:00:00+00:00,up,2023-04-27 16:00:00+00:00,29136.6,1,1,685.8850859091009,1028.8276288636514,2023-05-01 00:00:00+00:00,28964.694818860666,atr_trail_or_sl,20,-0.16708841823115067,-0.20673669249557167
BTCUSDT,2023-05-02 00:00:00+00:00,down,2023-05-02 04:00:00+00:00,28031.9,-1,-1,446.84166128218527,670.2624919232779,2023-05-02 12:00:00+00:00,28702.162491923278,atr_trail_or_sl,2,-0.9999999999999981,-1.0585511802807115
BTCUSDT,2023-05-04 08:00:00+00:00,up,2023-05-04 12:00:00+00:00,29145.0,1,1,431.464465261449,647.1966978921735,2023-05-06 12:00:00+00:00,28851.019162386918,atr_trail_or_sl,12,-0.4542372335497625,-0.5172829816706808
BTCUSDT,2023-05-08 04:00:00+00:00,down,2023-05-08 08:00:00+00:00,27957.7,-1,-1,409.19612935368656,613.7941940305299,2023-05-10 12:00:00+00:00,28135.867312707764,atr_trail_or_sl,13,-0.2902720723664925,-0.3540406455798995
BTCUSDT,2023-05-28 12:00:00+00:00,up,2023-05-28 16:00:00+00:00,27264.1,1,1,244.10320362599592,366.1548054389939,2023-05-29 12:00:00+00:00,27677.10378820996,atr_trail_or_sl,5,1.1279485673137566,1.0237037521890795
BTCUSDT,2023-06-01 20:00:00+00:00,down,2023-06-02 00:00:00+00:00,26805.3,-1,-1,326.0982367848068,489.14735517721016,2023-06-02 20:00:00+00:00,27282.2129065381,atr_trail_or_sl,5,-0.9749882146767905,-1.0517082860475218
BTCUSDT,2023-06-03 12:00:00+00:00,up,2023-06-03 16:00:00+00:00,27292.8,1,1,270.1429929843735,405.2144894765603,2023-06-03 20:00:00+00:00,27084.9,reversal_invalidation,1,-0.5130616140320022,-0.6073571562505394
BTCUSDT,2023-06-03 20:00:00+00:00,down,2023-06-04 00:00:00+00:00,27054.9,-1,-1,269.3018663997915,403.95279959968724,2023-06-04 12:00:00+00:00,27190.8,reversal_invalidation,3,-0.33642544409810554,-0.430191002939474
BTCUSDT,2023-06-04 12:00:00+00:00,up,2023-06-04 16:00:00+00:00,27167.0,1,1,237.07659324876224,355.61488987314334,2023-06-05 00:00:00+00:00,27102.4,reversal_invalidation,2,-0.18165718545430695,-0.2886094000074366
BTCUSDT,2023-06-05 00:00:00+00:00,down,2023-06-05 04:00:00+00:00,26835.8,-1,-1,249.21912367621383,373.82868551432074,2023-06-06 12:00:00+00:00,26069.2350204451,atr_trail_or_sl,8,2.0505782709003317,1.9500773691348336
BTCUSDT,2023-06-17 16:00:00+00:00,up,2023-06-17 20:00:00+00:00,26466.1,1,1,335.31162247090657,502.9674337063599,2023-06-22 12:00:00+00:00,29590.663011186785,atr_trail_or_sl,28,6.212257100150453,6.138589229197139
BTCUSDT,2023-07-07 08:00:00+00:00,down,2023-07-07 12:00:00+00:00,30103.9,-1,-1,386.91217736436647,580.3682660465497,2023-07-10 16:00:00+00:00,30544.649890921977,atr_trail_or_sl,19,-0.7594314105496327,-0.8320498882742912
BTCUSDT,2023-07-11 12:00:00+00:00,up,2023-07-11 16:00:00+00:00,30585.5,1,1,321.37147168282223,482.0572075242334,2023-07-12 16:00:00+00:00,30213.62339161341,atr_trail_or_sl,6,-0.7714366730382182,-0.8602636822222836
BTCUSDT,2023-07-16 00:00:00+00:00,down,2023-07-16 04:00:00+00:00,30174.1,-1,-1,317.2631493182815,475.89472397742225,2023-07-19 04:00:00+00:00,30143.945444196546,atr_trail_or_sl,18,0.0633639212291054,-0.025403064138868864
BTCUSDT,2023-08-08 16:00:00+00:00,up,2023-08-08 20:00:00+00:00,29866.4,1,1,219.3380327503087,329.0070491254631,2023-08-09 00:00:00+00:00,29637.983138258212,atr_trail_or_sl,1,-0.6942613003245559,-0.8213496411705756
BTCUSDT,2023-08-15 16:00:00+00:00,down,2023-08-15 20:00:00+00:00,29172.4,-1,-1,168.79117007856524,253.18675511784787,2023-08-18 00:00:00+00:00,25740.274700954546,atr_trail_or_sl,13,13.555706330088022,13.394397102119164
BTCUSDT,2023-08-29 20:00:00+00:00,up,2023-08-30 00:00:00+00:00,27700.1,1,1,324.43114254374876,486.6467138156231,2023-08-30 12:00:00+00:00,27213.453286184376,atr_trail_or_sl,3,-0.9999999999999981,-1.079688486327048
BTCUSDT,2023-09-01 12:00:00+00:00,down,2023-09-01 16:00:00+00:00,25798.0,-1,-1,351.36946114515007,527.0541917177251,2023-09-03 12:00:00+00:00,25923.450104071155,atr_trail_or_sl,11,-0.23802126241003738,-0.3065478021237056
BTCUSDT,2023-09-13 12:00:00+00:00,up,2023-09-13 16:00:00+00:00,26229.2,1,1,343.5734373178078,515.3601559767117,2023-09-17 20:00:00+00:00,26382.08357174543,atr_trail_or_sl,25,0.2966538448353314,0.22540099462147173
BTCUSDT,2023-09-24 12:00:00+00:00,down,2023-09-24 16:00:00+00:00,26566.0,-1,-1,142.71010910968295,214.06516366452442,2023-09-27 08:00:00+00:00,26408.480013253527,atr_trail_or_sl,16,0.7358506356192196,0.5621072793284845
BTCUSDT,2023-09-28 16:00:00+00:00,up,2023-09-28 20:00:00+00:00,27088.5,1,1,279.03219813062645,418.54829719593965,2023-09-29 12:00:00+00:00,26669.95170280406,atr_trail_or_sl,4,-0.9999999999999987,-1.0906081813116197
BTCUSDT,2023-10-11 04:00:00+00:00,down,2023-10-11 08:00:00+00:00,27012.7,-1,-1,245.03069657686416,367.54604486529627,2023-10-13 20:00:00+00:00,27077.93169531163,atr_trail_or_sl,15,-0.17747897500987916,-0.2803716071802512
BTCUSDT,2023-10-16 12:00:00+00:00,up,2023-10-16 16:00:00+00:00,28054.1,1,1,442.14639767514865,663.219596512723,2023-10-19 00:00:00+00:00,28168.529571066796,atr_trail_or_sl,14,0.17253647459827784,0.11331666232717505
BTCUSDT,2023-12-12 20:00:00+00:00,down,2023-12-13 00:00:00+00:00,41514.9,-1,-1,729.012159850228,1093.518239775342,2023-12-13 16:00:00+00:00,42328.493545181256,atr_trail_or_sl,4,-0.7440146086163169,-0.7971649429097262
BTCUSDT,2023-12-14 04:00:00+00:00,up,2023-12-14 08:00:00+00:00,42910.2,1,1,716.7407890841505,1075.1111836262257,2023-12-14 12:00:00+00:00,41835.08881637377,atr_trail_or_sl,1,-1.0000000000000022,-1.0558772719649132
BTCUSDT,2023-12-17 08:00:00+00:00,down,2023-12-17 12:00:00+00:00,41979.8,-1,-1,555.7199476228401,833.5799214342601,2023-12-18 20:00:00+00:00,42039.883672840355,atr_trail_or_sl,8,-0.07207907879663392,-0.142584279904258
BTCUSDT,2023-12-19 08:00:00+00:00,up,2023-12-19 12:00:00+00:00,43004.0,1,1,627.2970983507539,940.9456475261309,2023-12-19 16:00:00+00:00,42063.05435247387,atr_trail_or_sl,1,-1.0000000000000016,-1.0639841420790774
BTCUSDT,2023-12-26 20:00:00+00:00,down,2023-12-27 00:00:00+00:00,42538.6,-1,-1,533.9905716840522,800.9858575260782,2023-12-27 20:00:00+00:00,43339.58585752608,atr_trail_or_sl,5,-1.0000000000000029,-1.0743509257253814
BTCUSDT,2024-01-02 00:00:00+00:00,up,2024-01-02 04:00:00+00:00,45434.9,1,1,590.6589716829305,885.9884575243958,2024-01-03 08:00:00+00:00,44548.91154247561,atr_trail_or_sl,7,-0.999999999999996,-1.071794231019364
BTCUSDT,2024-01-13 08:00:00+00:00,down,2024-01-13 12:00:00+00:00,42631.8,-1,-1,1163.7809544686138,1745.6714317029207,2024-01-16 20:00:00+00:00,43519.427770252434,atr_trail_or_sl,20,-0.5084735615948879,-0.5426635694715575
BTCUSDT,2024-01-27 20:00:00+00:00,up,2024-01-28 00:00:00+00:00,42102.2,1,1,498.2603787845346,747.3905681768019,2024-01-28 20:00:00+00:00,41630.904351151534,atr_trail_or_sl,5,-0.630588167573683,-0.7094533319331782
BTCUSDT,2024-03-16 20:00:00+00:00,down,2024-03-17 00:00:00+00:00,65351.0,-1,-1,1869.0406631392789,2803.5609947089183,2024-03-17 12:00:00+00:00,68154.56099470893,atr_trail_or_sl,3,-1.0000000000000024,-1.03263399661098
BTCUSDT,2024-03-25 16:00:00+00:00,up,2024-03-25 20:00:00+00:00,71019.6,1,1,1461.3584609425698,2192.0376914138546,2024-03-27 12:00:00+00:00,68827.56230858614,atr_trail_or_sl,10,-1.000000000000003,-1.045358453638576
BTCUSDT,2024-04-02 08:00:00+00:00,down,2024-04-02 12:00:00+00:00,65684.2,-1,-1,1208.7174190539415,1813.0761285809122,2024-04-04 12:00:00+00:00,67326.27302298996,atr_trail_or_sl,12,-0.9056834388279151,-0.9564026990676796
BTCUSDT,2024-04-07 04:00:00+00:00,up,2024-04-07 08:00:00+00:00,69367.3,1,1,1060.0921284735646,1590.1381927103469,2024-04-09 04:00:00+00:00,70223.9623147268,atr_trail_or_sl,11,0.5387345066321809,0.4776616889077846
BTCUSDT,2024-04-13 04:00:00+00:00,down,2024-04-13 08:00:00+00:00,67466.1,-1,-1,1311.7859552088298,1967.6789328132447,2024-04-14 00:00:00+00:00,64091.61934263844,atr_trail_or_sl,4,1.7149549151989834,1.6669529071351177
BTCUSDT,2024-04-22 12:00:00+00:00,up,2024-04-22 16:00:00+00:00,65966.8,1,1,1163.2674609035212,1744.9011913552818,2024-04-24 12:00:00+00:00,64981.023344163645,atr_trail_or_sl,11,-0.564946978499508,-0.6178746287627691
BTCUSDT,2024-04-25 08:00:00+00:00,down,2024-04-25 12:00:00+00:00,63827.0,-1,-1,964.6675000255436,1447.0012500383154,2024-04-25 20:00:00+00:00,65245.56383934501,atr_trail_or_sl,2,-0.980347348910342,-1.042101131084085
BTCUSDT,2024-05-05 00:00:00+00:00,up,2024-05-05 04:00:00+00:00,63209.8,1,1,1190.0098829486087,1785.014824422913,2024-05-06 16:00:00+00:00,62820.885733730676,atr_trail_or_sl,9,-0.21787733129614809,-0.26745323329383014
BTCUSDT,2024-05-09 04:00:00+00:00,down,2024-05-09 08:00:00+00:00,61222.5,-1,-1,975.1062160741337,1462.6593241112005,2024-05-09 20:00:00+00:00,62685.1593241112,atr_trail_or_sl,3,-0.9999999999999988,-1.058599770012803
BTCUSDT,2024-05-10 04:00:00+00:00,up,2024-05-10 08:00:00+00:00,63053.8,1,1,947.5936320780681,1421.390448117102,2024-05-10 12:00:00+00:00,63276.5,reversal_invalidation,1,0.156677568992394,0.09457266311172116
BTCUSDT,2024-05-10 12:00:00+00:00,down,2024-05-10 16:00:00+00:00,60893.7,-1,-1,1052.9797133734364,1579.4695700601546,2024-05-13 04:00:00+00:00,61983.48994001585,atr_trail_or_sl,15,-0.6899721024535752,-0.7439466655702
BTCUSDT,2024-05-15 12:00:00+00:00,up,2024-05-15 16:00:00+00:00,64685.4,1,1,935.8702446164385,1403.8053669246578,2024-05-19 16:00:00+00:00,65951.6290966256,atr_trail_or_sl,24,0.9019976176608837,0.8374875636792619
BTCUSDT,2024-05-30 00:00:00+00:00,down,2024-05-30 04:00:00+00:00,68156.0,-1,-1,883.3302401661491,1324.9953602492237,2024-05-30 16:00:00+00:00,69400.59962484795,atr_trail_or_sl,3,-0.9393237608121494,-1.0113378997764189
BTCUSDT,2024-05-30 20:00:00+00:00,up,2024-05-31 00:00:00+00:00,68402.6,1,1,904.3760387450353,1356.564058117553,2024-05-31 12:00:00+00:00,68387.9,reversal_invalidation,3,-0.010836200407970571,-0.08142898917231922
BTCUSDT,2024-05-31 12:00:00+00:00,down,2024-05-31 16:00:00+00:00,67252.6,-1,-1,905.2250844074598,1357.8376266111898,2024-06-02 08:00:00+00:00,68223.17729021084,atr_trail_or_sl,10,-0.7147962843194574,-0.7841371525902705
BTCUSDT,2024-06-03 08:00:00+00:00,up,2024-06-03 12:00:00+00:00,69125.5,1,1,689.4940784704687,1034.2411177057031,2024-06-07 16:00:00+00:00,70255.09936621053,atr_trail_or_sl,25,1.0922011771455826,0.9986294767526595
BTCUSDT,2024-06-11 00:00:00+00:00,down,2024-06-11 04:00:00+00:00,68472.2,-1,-1,624.1939170640089,936.2908755960134,2024-06-12 08:00:00+00:00,67816.93149588045,atr_trail_or_sl,7,0.6998556978379475,0.5974718313509674
BTCUSDT,2024-07-02 04:00:00+00:00,up,2024-07-02 08:00:00+00:00,62617.9,1,1,663.8965580863487,995.8448371295231,2024-07-02 16:00:00+00:00,61945.0,reversal_invalidation,2,-0.6757076754443039,-0.7637385179324675
BTCUSDT,2024-07-02 16:00:00+00:00,down,2024-07-02 20:00:00+00:00,61944.0,-1,-1,688.9938914415849,1033.4908371623774,2024-07-05 12:00:00+00:00,56554.34796361722,atr_trail_or_sl,16,5.214997407409024,5.131086068399857
BTCUSDT,2024-07-14 00:00:00+00:00,up,2024-07-14 04:00:00+00:00,59435.0,1,1,892.4611138214035,1338.6916707321052,2024-07-16 08:00:00+00:00,62533.433980455964,atr_trail_or_sl,13,2.3145239850200077,2.2523670284786297
BTCUSDT,2024-07-31 16:00:00+00:00,down,2024-07-31 20:00:00+00:00,65228.1,-1,-1,1037.7687638008624,1556.6531457012936,2024-08-01 20:00:00+00:00,64977.3498249138,atr_trail_or_sl,6,0.161082882065698,0.10241898493988108
BTCUSDT,2024-08-10 20:00:00+00:00,up,2024-08-11 00:00:00+00:00,60889.8,1,1,1237.1486521866384,1855.7229782799577,2024-08-11 20:00:00+00:00,59210.48491831745,atr_trail_or_sl,5,-0.9049384532809328,-0.9508751157018578
BTCUSDT,2024-08-12 00:00:00+00:00,down,2024-08-12 04:00:00+00:00,58488.6,-1,-1,1124.8230587843886,1687.234588176583,2024-08-12 12:00:00+00:00,60175.83458817658,atr_trail_or_sl,2,-0.999999999999998,-1.0485315086436735
BTCUSDT,2024-08-14 00:00:00+00:00,up,2024-08-14 04:00:00+00:00,60920.1,1,1,1241.0337282278306,1861.5505923417459,2024-08-14 12:00:00+00:00,59058.549407658254,atr_trail_or_sl,2,-0.999999999999999,-1.0458156444153954
BTCUSDT,2024-08-14 20:00:00+00:00,down,2024-08-15 00:00:00+00:00,58648.1,-1,-1,1239.3955019762889,1859.0932529644333,2024-08-16 16:00:00+00:00,59158.98185941782,atr_trail_or_sl,10,-0.2748016317111537,-0.3189668933886274
BTCUSDT,2024-08-20 04:00:00+00:00,up,2024-08-20 08:00:00+00:00,60899.9,1,1,911.7074914942135,1367.5612372413202,2024-08-20 12:00:00+00:00,59532.33876275868,atr_trail_or_sl,1,-1.0000000000000022,-1.0623444549890808
BTCUSDT,2024-08-28 12:00:00+00:00,down,2024-08-28 16:00:00+00:00,58963.4,-1,-1,1099.8726564841077,1649.8089847261615,2024-08-29 12:00:00+00:00,60498.16256519696,atr_trail_or_sl,5,-0.9302668244661672,-0.9803021684146072
BTCUSDT,2024-09-11 20:00:00+00:00,up,2024-09-12 00:00:00+00:00,57305.6,1,1,925.8288855249391,1388.7433282874085,2024-09-15 20:00:00+00:00,59009.55713303706,atr_trail_or_sl,23,1.2269777275102172,1.1692076281939263
BTCUSDT,2024-10-01 16:00:00+00:00,down,2024-10-01 20:00:00+00:00,61739.8,-1,-1,812.1005592050861,1218.1508388076293,2024-10-02 16:00:00+00:00,62302.42369585784,atr_trail_or_sl,5,-0.4618670183805432,-0.532823518385589
BTCUSDT,2024-10-07 16:00:00+00:00,up,2024-10-07 20:00:00+00:00,63349.4,1,1,774.3866768974228,1161.5800153461341,2024-10-08 00:00:00+00:00,62187.81998465387,atr_trail_or_sl,1,-0.9999999999999977,-1.0763521744763913
