symbol,signal_time,entry_time,entry_price,direction,trade_dir,atr_entry,risk_distance,exit_time,exit_price,exit_reason,hold_bars,gross_R,net_R
BTCUSDT,2022-02-20 04:00:00+00:00,2022-02-20 08:00:00+00:00,38770.3,-1,-1,725.9519221612396,1161.5230754579834,2022-02-20 12:00:00+00:00,38316.0,regime_invalidation,1,0.39112438624680307,0.34439400167945533
BTCUSDT,2022-02-21 08:00:00+00:00,2022-02-21 12:00:00+00:00,37550.0,-1,-1,834.2273884294489,1334.7638214871183,2022-02-21 16:00:00+00:00,38804.5,regime_invalidation,1,-0.9398666489194374,-0.9792518938247342
BTCUSDT,2022-02-24 00:00:00+00:00,2022-02-24 04:00:00+00:00,34907.8,-1,-1,1081.3951465430607,1730.2322344688973,2022-02-24 08:00:00+00:00,35282.3,regime_invalidation,1,-0.21644493296297562,-0.24469022803170445
BTCUSDT,2022-03-01 12:00:00+00:00,2022-03-01 16:00:00+00:00,43626.0,1,1,1258.9447497399567,2014.3115995839307,2022-03-01 20:00:00+00:00,43693.8,regime_invalidation,1,0.033659141919257896,0.003337914551746469
BTCUSDT,2022-03-02 12:00:00+00:00,2022-03-02 16:00:00+00:00,44116.1,1,1,1189.5409285974026,1903.2654857558443,2022-03-02 20:00:00+00:00,43690.4,regime_invalidation,1,-0.22366821822071697,-0.256119045739124
BTCUSDT,2022-03-04 08:00:00+00:00,2022-03-04 12:00:00+00:00,41643.4,1,1,1054.4003641717316,1687.0405826747706,2022-03-04 16:00:00+00:00,40694.6,regime_invalidation,1,-0.5624049650872647,-0.5969629719299722
BTCUSDT,2022-03-13 08:00:00+00:00,2022-03-13 12:00:00+00:00,38727.3,-1,-1,797.2249857998149,1275.559977279704,2022-03-13 16:00:00+00:00,38913.3,regime_invalidation,1,-0.14581830985060298,-0.18832373567591568
BTCUSDT,2022-03-13 20:00:00+00:00,2022-03-14 00:00:00+00:00,37743.0,-1,-1,793.300653718001,1269.2810459488016,2022-03-14 04:00:00+00:00,38121.7,regime_invalidation,1,-0.2983578784294495,-0.3399879021099035
BTCUSDT,2022-03-16 00:00:00+00:00,2022-03-16 04:00:00+00:00,39137.9,-1,-1,981.0570683208721,1569.6913093133953,2022-03-16 08:00:00+00:00,39560.9,regime_invalidation,1,-0.269479736232359,-0.3043866377835737
BTCUSDT,2022-03-22 00:00:00+00:00,2022-03-22 04:00:00+00:00,42230.0,1,1,680.5384795014223,1088.8615672022759,2022-03-22 08:00:00+00:00,42198.0,regime_invalidation,1,-0.02938849249884069,-0.08368556917123003
BTCUSDT,2022-03-24 12:00:00+00:00,2022-03-24 16:00:00+00:00,43970.7,1,1,755.7545857823732,1209.207337251797,2022-03-24 20:00:00+00:00,43891.0,regime_invalidation,1,-0.06591094640653913,-0.11681948632650604
BTCUSDT,2022-03-25 08:00:00+00:00,2022-03-25 12:00:00+00:00,44554.5,1,1,698.5030121729313,1117.6048194766902,2022-03-25 16:00:00+00:00,44320.2,regime_invalidation,1,-0.20964476523080142,-0.26545724824175265
BTCUSDT,2022-03-27 12:00:00+00:00,2022-03-27 16:00:00+00:00,44836.1,1,1,517.3558915179128,827.7694264286606,2022-03-27 20:00:00+00:00,44813.5,regime_invalidation,1,-0.027302288872282084,-0.10313323647180632
BTCUSDT,2022-03-27 20:00:00+00:00,2022-03-28 00:00:00+00:00,46820.9,1,1,643.3716615639147,1029.3946585022636,2022-03-28 04:00:00+00:00,47042.9,regime_invalidation,1,0.21566072658955013,0.15198324443185943
BTCUSDT,2022-04-01 12:00:00+00:00,2022-04-01 16:00:00+00:00,46523.6,1,1,796.9070869410086,1275.0513391056138,2022-04-01 20:00:00+00:00,46349.5,regime_invalidation,1,-0.13654352155115668,-0.18762620191262952
BTCUSDT,2022-04-02 00:00:00+00:00,2022-04-02 04:00:00+00:00,46587.4,1,1,790.1264832395761,1264.202373183322,2022-04-02 08:00:00+00:00,46577.9,regime_invalidation,1,-0.007514619653875943,-0.059106327898946695
BTCUSDT,2022-04-11 08:00:00+00:00,2022-04-11 12:00:00+00:00,41055.1,-1,-1,668.7211139186213,1069.9537822697941,2022-04-11 16:00:00+00:00,40575.6,regime_invalidation,1,0.448150198584084,0.39443092495520976
BTCUSDT,2022-04-12 12:00:00+00:00,2022-04-12 16:00:00+00:00,40163.9,-1,-1,711.0008220580696,1137.6013152929115,2022-04-12 20:00:00+00:00,39286.1,regime_invalidation,1,0.7716235804228,0.7221954905954584
BTCUSDT,2022-04-14 12:00:00+00:00,2022-04-14 16:00:00+00:00,39943.2,-1,-1,747.7218287600954,1196.3549260161526,2022-04-14 20:00:00+00:00,39752.7,regime_invalidation,1,0.15923368212672698,0.11249129925694223
BTCUSDT,2022-04-18 04:00:00+00:00,2022-04-18 08:00:00+00:00,38902.2,-1,-1,575.8454590294483,921.3527344471173,2022-04-18 16:00:00+00:00,39239.2,regime_invalidation,2,-0.3657665380482384,-0.42487862179614416
BTCUSDT,2022-04-21 08:00:00+00:00,2022-04-21 12:00:00+00:00,42418.0,1,1,650.7402586203142,1041.1844137925027,2022-04-21 16:00:00+00:00,42129.2,regime_invalidation,1,-0.2773764149504045,-0.33441261258583593
BTCUSDT,2022-04-25 00:00:00+00:00,2022-04-25 04:00:00+00:00,39226.1,-1,-1,581.2567034337982,930.0107254940772,2022-04-25 08:00:00+00:00,38437.2,regime_invalidation,1,0.8482697869757262,0.7892204249688256
BTCUSDT,2022-04-26 12:00:00+00:00,2022-04-26 16:00:00+00:00,38547.0,-1,-1,754.6496573431198,1207.4394517489916,2022-04-26 20:00:00+00:00,38250.6,regime_invalidation,1,0.24547814763768258,0.2007837325911725
BTCUSDT,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,39428.1,-1,-1,761.6556442842176,1218.6490308547482,2022-04-28 20:00:00+00:00,39974.7,regime_invalidation,1,-0.44852946677897804,-0.493824985507027
BTCUSDT,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,38439.8,-1,-1,626.2470391057583,1001.9952625692133,2022-04-30 20:00:00+00:00,38447.8,regime_invalidation,1,-0.007984069684608311,-0.06169262701052946
BTCUSDT,2022-05-05 12:00:00+00:00,2022-05-05 16:00:00+00:00,36886.5,-1,-1,810.6175341050543,1296.9880545680871,2022-05-05 20:00:00+00:00,36281.3,regime_invalidation,1,0.46661956358691065,0.4268033911725879
BTCUSDT,2022-05-07 20:00:00+00:00,2022-05-08 00:00:00+00:00,35466.7,-1,-1,662.2256414711069,1059.561026353771,2022-05-08 04:00:00+00:00,34475.7,regime_invalidation,1,0.9352929895980531,0.8884307714105171
BTCUSDT,2022-05-09 08:00:00+00:00,2022-05-09 12:00:00+00:00,33108.0,-1,-1,747.3758418551133,1195.8013469681814,2022-05-09 16:00:00+00:00,32340.0,regime_invalidation,1,0.6422471440989566,0.6034855219302592
BTCUSDT,2022-05-18 12:00:00+00:00,2022-05-18 16:00:00+00:00,28971.9,-1,-1,836.2432412416629,1337.9891859866607,2022-05-18 20:00:00+00:00,29257.5,regime_invalidation,1,-0.2134546399860409,-0.24376927961452916
BTCUSDT,2022-05-20 12:00:00+00:00,2022-05-20 16:00:00+00:00,29141.4,-1,-1,773.0244106769845,1236.8390570831752,2022-05-20 20:00:00+00:00,29269.5,regime_invalidation,1,-0.10357046801391884,-0.13655613398748004
BTCUSDT,2022-05-23 12:00:00+00:00,2022-05-23 16:00:00+00:00,30358.8,-1,-1,549.7669174422815,879.6270679076505,2022-05-23 20:00:00+00:00,29062.6,regime_invalidation,1,1.4735790283071246,1.4252604606428765
BTCUSDT,2022-05-26 08:00:00+00:00,2022-05-26 12:00:00+00:00,28992.9,-1,-1,570.9918644591348,913.5869831346158,2022-05-26 16:00:00+00:00,29374.5,regime_invalidation,1,-0.41769421745774843,-0.46212355013139395
BTCUSDT,2022-05-30 20:00:00+00:00,2022-05-31 00:00:00+00:00,31726.5,1,1,575.0045259910694,920.0072415857111,2022-05-31 04:00:00+00:00,31763.3,regime_invalidation,1,0.03999968515092482,-0.008279391352259365
BTCUSDT,2022-05-31 12:00:00+00:00,2022-05-31 16:00:00+00:00,32045.9,1,1,565.8773497196726,905.4037595514761,2022-05-31 20:00:00+00:00,31618.5,regime_invalidation,1,-0.4720545894482802,-0.5216062502699949
BTCUSDT,2022-06-02 12:00:00+00:00,2022-06-02 16:00:00+00:00,30194.4,1,1,580.4408819095235,928.7054110552376,2022-06-02 20:00:00+00:00,30272.2,regime_invalidation,1,0.08377252794467877,0.03825523096676148
BTCUSDT,2022-06-10 12:00:00+00:00,2022-06-10 16:00:00+00:00,29438.2,-1,-1,584.6165383042903,935.3864612868646,2022-06-10 20:00:00+00:00,28970.6,regime_invalidation,1,0.499900329278551,0.4558399524121804
BTCUSDT,2022-06-11 08:00:00+00:00,2022-06-11 12:00:00+00:00,28723.9,-1,-1,549.3667031531039,878.9867250449663,2022-06-11 16:00:00+00:00,28392.6,regime_invalidation,1,0.3769112667578166,0.33116147457757317
BTCUSDT,2022-06-12 00:00:00+00:00,2022-06-12 04:00:00+00:00,27538.2,-1,-1,609.878412868487,975.8054605895792,2022-06-12 08:00:00+00:00,27629.5,regime_invalidation,1,-0.09356373138641388,-0.13307312291687948
BTCUSDT,2022-06-25 12:00:00+00:00,2022-06-25 16:00:00+00:00,20959.0,-1,-1,562.0266960544296,899.2427136870874,2022-06-25 20:00:00+00:00,21195.4,regime_invalidation,1,-0.26288786820491533,-0.29551821322009936
BTCUSDT,2022-06-26 12:00:00+00:00,2022-06-26 16:00:00+00:00,21314.2,-1,-1,512.5879359970902,820.1406975953444,2022-06-26 20:00:00+00:00,21273.6,regime_invalidation,1,0.04950370115644979,0.013119846425803397
BTCUSDT,2022-06-27 12:00:00+00:00,2022-06-27 16:00:00+00:00,20744.0,-1,-1,473.75221932163936,758.003550914623,2022-06-27 20:00:00+00:00,20845.8,regime_invalidation,1,-0.1343001624163439,-0.17261343939896198
BTCUSDT,2022-06-29 04:00:00+00:00,2022-06-29 08:00:00+00:00,20080.5,-1,-1,424.55824264229375,679.29318822767,2022-06-30 20:00:00+00:00,19682.704902339865,atr_trail_or_sl,9,0.5856014818844484,0.544216258998071
BTCUSDT,2022-07-03 04:00:00+00:00,2022-07-03 08:00:00+00:00,19127.7,-1,-1,440.0376796171006,704.060287387361,2022-07-04 08:00:00+00:00,19774.264681615557,atr_trail_or_sl,6,-0.918337098680626,-0.9563718813259746
BTCUSDT,2022-07-05 08:00:00+00:00,2022-07-05 12:00:00+00:00,19514.3,-1,-1,444.91921205315793,711.8707392850528,2022-07-05 16:00:00+00:00,19507.0,regime_invalidation,1,0.010254670682673122,-0.028123111254870888
BTCUSDT,2022-07-07 12:00:00+00:00,2022-07-07 16:00:00+00:00,20882.0,1,1,436.51054668635027,698.4168746981604,2022-07-07 20:00:00+00:00,21797.9,regime_invalidation,1,1.311394431006313,1.269535763125995
BTCUSDT,2022-07-13 12:00:00+00:00,2022-07-13 16:00:00+00:00,19445.1,-1,-1,467.6245249632996,748.1992399412794,2022-07-13 20:00:00+00:00,19644.7,regime_invalidation,1,-0.2667738609513521,-0.3031587415376202
BTCUSDT,2022-07-16 12:00:00+00:00,2022-07-16 16:00:00+00:00,20934.9,1,1,430.9325717466703,689.4921147946725,2022-07-16 20:00:00+00:00,21184.3,regime_invalidation,1,0.36171552168405574,0.31920762439109246
BTCUSDT,2022-07-18 04:00:00+00:00,2022-07-18 08:00:00+00:00,22243.3,1,1,503.0567089680934,804.8907343489495,2022-07-18 12:00:00+00:00,22129.9,regime_invalidation,1,-0.1408886885643223,-0.17957794000065377
BTCUSDT,2022-07-19 12:00:00+00:00,2022-07-19 16:00:00+00:00,23117.1,1,1,697.4002883277444,1115.840461324391,2022-07-21 00:00:00+00:00,22778.53818500549,atr_trail_or_sl,8,-0.30341417678354177,-0.3324182693234262
BTCUSDT,2022-07-26 12:00:00+00:00,2022-07-26 16:00:00+00:00,20737.6,-1,-1,474.29960417838504,758.8793666854161,2022-07-27 12:00:00+00:00,21496.479366685413,atr_trail_or_sl,5,-0.9999999999999978,-1.038257253095186
BTCUSDT,2022-07-28 12:00:00+00:00,2022-07-28 16:00:00+00:00,23739.4,1,1,575.0485895526385,920.0777432842217,2022-07-28 20:00:00+00:00,23790.4,regime_invalidation,1,0.05543009856749199,0.01930797710266126
BTCUSDT,2022-07-30 12:00:00+00:00,2022-07-30 16:00:00+00:00,24522.8,1,1,521.8601318117802,834.9762108988484,2022-07-30 20:00:00+00:00,23687.823789101152,atr_trail_or_sl,1,-0.9999999999999983,-1.0411172432841416
BTCUSDT,2022-07-31 16:00:00+00:00,2022-07-31 20:00:00+00:00,23832.8,1,1,498.67456099945,797.87929759912,2022-08-01 08:00:00+00:00,23034.92070240088,atr_trail_or_sl,3,-1.0,-1.041818255092469
BTCUSDT,2022-08-03 08:00:00+00:00,2022-08-03 12:00:00+00:00,23391.0,1,1,446.7090691266941,714.7345106027105,2022-08-03 16:00:00+00:00,23345.9,regime_invalidation,1,-0.06310035311148933,-0.10891792525080755
BTCUSDT,2022-08-08 04:00:00+00:00,2022-08-08 08:00:00+00:00,23796.8,1,1,320.87654746090817,513.4024759374531,2022-08-08 12:00:00+00:00,24159.9,regime_invalidation,1,0.7072424014648461,0.6423507783008418
BTCUSDT,2022-08-10 12:00:00+00:00,2022-08-10 16:00:00+00:00,23983.6,1,1,385.8897193725882,617.4235509961412,2022-08-10 20:00:00+00:00,23626.3,regime_invalidation,1,-0.578695126584558,-0.6330776326386717
BTCUSDT,2022-08-15 00:00:00+00:00,2022-08-15 04:00:00+00:00,24856.2,1,1,418.30275799614907,669.2844127938386,2022-08-15 08:00:00+00:00,24010.7,regime_invalidation,1,-1.2632895430368278,-1.3152834029486964
BTCUSDT,2022-08-26 12:00:00+00:00,2022-08-26 16:00:00+00:00,20769.6,-1,-1,379.94561213711927,607.9129794193908,2022-08-26 20:00:00+00:00,20635.5,regime_invalidation,1,0.22059078279275363,0.1727592000096858
BTCUSDT,2022-08-27 12:00:00+00:00,2022-08-27 16:00:00+00:00,19966.0,-1,-1,372.5830480090615,596.1328768144984,2022-08-27 20:00:00+00:00,20007.0,regime_invalidation,1,-0.06877661272280101,-0.11566615880750401
BTCUSDT,2022-08-30 12:00:00+00:00,2022-08-30 16:00:00+00:00,19743.7,-1,-1,342.2676461167696,547.6282337868314,2022-08-30 20:00:00+00:00,19937.2,regime_invalidation,1,-0.35334189886805834,-0.4038162504347446
BTCUSDT,2022-09-06 00:00:00+00:00,2022-09-06 04:00:00+00:00,19780.3,-1,-1,271.75583295637347,434.8093327301976,2022-09-06 08:00:00+00:00,19900.7,regime_invalidation,1,-0.2769029800809509,-0.340591631440197
BTCUSDT,2022-09-08 12:00:00+00:00,2022-09-08 16:00:00+00:00,19240.5,-1,-1,321.55537630935623,514.48860209497,2022-09-08 20:00:00+00:00,19341.7,regime_invalidation,1,-0.19670017875599138,-0.24905644066405933
BTCUSDT,2022-09-15 12:00:00+00:00,2022-09-15 16:00:00+00:00,19728.8,-1,-1,495.64334157513696,793.0293465202192,2022-09-15 20:00:00+00:00,19774.9,regime_invalidation,1,-0.05813151833823947,-0.09296039336183962
BTCUSDT,2022-09-16 12:00:00+00:00,2022-09-16 16:00:00+00:00,19653.3,-1,-1,423.50697365746635,677.6111578519462,2022-09-16 20:00:00+00:00,19605.9,regime_invalidation,1,0.0699516226241871,0.029346299525284156
BTCUSDT,2022-09-18 08:00:00+00:00,2022-09-18 12:00:00+00:00,19915.2,-1,-1,317.30790080436594,507.6926412869855,2022-09-18 16:00:00+00:00,19804.4,regime_invalidation,1,0.21824228083969194,0.1633246441977233
BTCUSDT,2022-09-21 16:00:00+00:00,2022-09-21 20:00:00+00:00,18990.3,-1,-1,502.7980743920299,804.4769190272478,2022-09-22 08:00:00+00:00,19221.09112710147,atr_trail_or_sl,3,-0.2868834663156495,-0.3199315493260951
BTCUSDT,2022-09-26 08:00:00+00:00,2022-09-26 12:00:00+00:00,18864.7,-1,-1,339.69096059630334,543.5055369540854,2022-09-26 16:00:00+00:00,19103.8,regime_invalidation,1,-0.4399219212005882,-0.488514949613896
BTCUSDT,2022-09-30 12:00:00+00:00,2022-09-30 16:00:00+00:00,19749.5,1,1,453.97705865159037,726.3632938425446,2022-10-01 00:00:00+00:00,19411.6,regime_invalidation,2,-0.46519421185571197,-0.503259599017186
BTCUSDT,2022-10-10 08:00:00+00:00,2022-10-10 12:00:00+00:00,19323.3,-1,-1,199.2025387541505,318.72406200664085,2022-10-10 16:00:00+00:00,19261.7,regime_invalidation,1,0.19327062918367005,0.1083927576176496
BTCUSDT,2022-10-11 12:00:00+00:00,2022-10-11 16:00:00+00:00,19137.6,-1,-1,211.60794801829158,338.57271682926654,2022-10-11 20:00:00+00:00,18991.3,regime_invalidation,1,0.432108060478407,0.35297398183523376
BTCUSDT,2022-10-13 08:00:00+00:00,2022-10-13 12:00:00+00:00,18745.0,-1,-1,202.81154731177543,324.4984756988407,2022-10-13 16:00:00+00:00,18947.7,regime_invalidation,1,-0.6246562470392674,-0.7055287378683321
BTCUSDT,2022-10-25 12:00:00+00:00,2022-10-25 16:00:00+00:00,19740.3,1,1,187.9831351811379,300.77301628982065,2022-10-25 20:00:00+00:00,20266.7,regime_invalidation,1,1.750157000429752,1.6582723615053283
BTCUSDT,2022-10-28 12:00:00+00:00,2022-10-28 16:00:00+00:00,20473.2,1,1,301.6533898444931,482.645423751189,2022-10-28 20:00:00+00:00,20597.3,regime_invalidation,1,0.257124576123556,0.19773837128350774
BTCUSDT,2022-11-04 04:00:00+00:00,2022-11-04 08:00:00+00:00,20603.3,1,1,231.65524136772135,370.64838618835415,2022-11-04 16:00:00+00:00,20829.2,regime_invalidation,2,0.6094725039088792,0.5316504464688614
BTCUSDT,2022-11-08 16:00:00+00:00,2022-11-08 20:00:00+00:00,18238.0,-1,-1,575.5653445487583,920.9045512780133,2022-11-09 00:00:00+00:00,18533.9,regime_invalidation,1,-0.32131451580878523,-0.3490407334331476
BTCUSDT,2022-11-09 08:00:00+00:00,2022-11-09 12:00:00+00:00,17800.3,-1,-1,612.3887652451346,979.8220243922153,2022-11-09 16:00:00+00:00,17096.8,regime_invalidation,1,0.7179875349672629,0.6925539160246206
BTCUSDT,2022-11-11 12:00:00+00:00,2022-11-11 16:00:00+00:00,16864.7,-1,-1,775.751006788881,1241.2016108622097,2022-11-11 20:00:00+00:00,16842.6,regime_invalidation,1,0.01780532655339551,-0.0012170303251125211
BTCUSDT,2022-11-20 08:00:00+00:00,2022-11-20 12:00:00+00:00,16517.6,-1,-1,199.08604280029996,318.53766848047997,2022-11-20 16:00:00+00:00,16570.4,regime_invalidation,1,-0.16575747619386655,-0.23835372551756961
BTCUSDT,2022-11-20 20:00:00+00:00,2022-11-21 00:00:00+00:00,16272.7,-1,-1,205.47388339368058,328.75821342988894,2022-11-21 04:00:00+00:00,16067.3,regime_invalidation,1,0.6247752652537306,0.5554788064297187
BTCUSDT,2022-11-27 20:00:00+00:00,2022-11-28 00:00:00+00:00,16422.5,-1,-1,155.267431103211,248.42788976513762,2022-11-28 04:00:00+00:00,16169.0,regime_invalidation,1,1.0204168309752077,0.927868848453052
BTCUSDT,2022-12-12 20:00:00+00:00,2022-12-13 00:00:00+00:00,17200.0,1,1,111.60890590627749,178.574249450044,2022-12-13 04:00:00+00:00,17143.1,regime_invalidation,1,-0.31863496654885387,-0.4534808363994023
BTCUSDT,2022-12-14 12:00:00+00:00,2022-12-14 16:00:00+00:00,18054.8,1,1,165.20560979662432,264.3289756745989,2022-12-14 20:00:00+00:00,17789.5,regime_invalidation,1,-1.0036735447671683,-1.0992995348255445
BTCUSDT,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,16631.5,-1,-1,154.844408617021,247.75105378723362,2022-12-22 20:00:00+00:00,16658.3,regime_invalidation,1,-0.10817310195182811,-0.20215494236812026
BTCUSDT,2022-12-23 12:00:00+00:00,2022-12-23 16:00:00+00:00,16826.0,-1,-1,150.66590852508247,241.06545364013198,2022-12-23 20:00:00+00:00,16838.5,regime_invalidation,1,-0.051853137026677765,-0.14957099599109636
BTCUSDT,2022-12-25 12:00:00+00:00,2022-12-25 16:00:00+00:00,16784.2,-1,-1,93.23105611548817,149.16968978478107,2022-12-26 04:00:00+00:00,16887.2,regime_invalidation,3,-0.6904887993573376,-0.8480132940043551
BTCUSDT,2022-12-28 12:00:00+00:00,2022-12-28 16:00:00+00:00,16571.3,-1,-1,108.70355170930097,173.92568273488155,2022-12-28 20:00:00+00:00,16589.7,regime_invalidation,1,-0.10579231146701289,-0.2391815823049716
BTCUSDT,2022-12-30 04:00:00+00:00,2022-12-30 08:00:00+00:00,16467.6,-1,-1,105.5946856569049,168.95149705104785,2022-12-30 12:00:00+00:00,16489.6,regime_invalidation,1,-0.13021488642597118,-0.2666720377528644
BTCUSDT,2023-01-03 12:00:00+00:00,2023-01-03 16:00:00+00:00,16670.9,-1,-1,90.52570712735395,144.84113140376633,2023-01-03 20:00:00+00:00,16637.6,regime_invalidation,1,0.2299070690574363,0.06877010627758667
BTCUSDT,2023-01-04 00:00:00+00:00,2023-01-04 04:00:00+00:00,16855.9,1,1,96.878417842127,155.0054685474032,2023-01-04 08:00:00+00:00,16862.5,regime_invalidation,1,0.04257914292862614,-0.10966232455729852
BTCUSDT,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,16836.7,1,1,96.48553264796507,154.37685223674413,2023-01-05 20:00:00+00:00,16856.3,regime_invalidation,1,0.12696203942506243,-0.02572522980265954
BTCUSDT,2023-01-13 08:00:00+00:00,2023-01-13 12:00:00+00:00,18911.7,1,1,240.0827978997088,384.1324766395341,2023-01-13 16:00:00+00:00,19252.6,regime_invalidation,1,0.8874542527157755,0.818529125031648
BTCUSDT,2023-01-16 00:00:00+00:00,2023-01-16 04:00:00+00:00,21084.3,1,1,391.442891117869,626.3086257885905,2023-01-16 08:00:00+00:00,21116.0,regime_invalidation,1,0.05061402429207643,0.0034838734613520245
BTCUSDT,2023-01-21 08:00:00+00:00,2023-01-21 12:00:00+00:00,22903.5,1,1,397.77856022636473,636.4456963621836,2023-01-22 20:00:00+00:00,22720.0,regime_invalidation,8,-0.2883199635866109,-0.3387011668585908
BTCUSDT,2023-01-25 20:00:00+00:00,2023-01-26 00:00:00+00:00,23060.6,1,1,403.6751055485821,645.8801688777314,2023-01-26 04:00:00+00:00,23129.5,regime_invalidation,1,0.10667613486216913,0.05669033013294592
BTCUSDT,2023-01-29 00:00:00+00:00,2023-01-29 04:00:00+00:00,23190.0,1,1,301.72823932815083,482.76518292504136,2023-01-29 08:00:00+00:00,23200.4,regime_invalidation,1,0.021542564310434657,-0.04570752154557244
BTCUSDT,2023-01-29 08:00:00+00:00,2023-01-29 12:00:00+00:00,23430.0,1,1,306.1008798288649,489.76140772618385,2023-01-29 16:00:00+00:00,23522.7,regime_invalidation,1,0.1892758362288674,0.12230036718917743
BTCUSDT,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,23843.4,1,1,340.92104349884323,545.4736695981492,2023-02-02 20:00:00+00:00,23804.8,regime_invalidation,1,-0.07076418560851677,-0.13196010002284886
BTCUSDT,2023-02-04 12:00:00+00:00,2023-02-04 16:00:00+00:00,23420.1,1,1,289.03163419791815,462.45061471666907,2023-02-04 20:00:00+00:00,23427.4,regime_invalidation,1,0.01578546934027847,-0.05511537705623547
BTCUSDT,2023-02-08 12:00:00+00:00,2023-02-08 16:00:00+00:00,22862.4,-1,-1,252.95964352200443,404.7354296352071,2023-02-09 08:00:00+00:00,22668.8,regime_invalidation,4,0.478337169974213,0.39925499021829536
BTCUSDT,2023-02-13 08:00:00+00:00,2023-02-13 12:00:00+00:00,21595.9,-1,-1,241.56547427796167,386.5047588447387,2023-02-13 16:00:00+00:00,21553.3,regime_invalidation,1,0.11021856529615165,0.03199375872360105
BTCUSDT,2023-02-16 12:00:00+00:00,2023-02-16 16:00:00+00:00,25090.2,1,1,392.46847759661074,627.9495641545773,2023-02-16 20:00:00+00:00,24879.1,regime_invalidation,1,-0.3361734955325766,-0.39211155490091343
BTCUSDT,2023-02-19 12:00:00+00:00,2023-02-19 16:00:00+00:00,24929.7,1,1,381.45825216975,610.3332034716,2023-02-19 20:00:00+00:00,24512.5,regime_invalidation,1,-0.6835610411279449,-0.7407455098762915
BTCUSDT,2023-02-20 08:00:00+00:00,2023-02-20 12:00:00+00:00,24896.0,1,1,431.1074411384819,689.7719058215711,2023-02-20 16:00:00+00:00,24944.7,regime_invalidation,1,0.07060304948488053,0.02007272242192811
BTCUSDT,2023-03-02 12:00:00+00:00,2023-03-02 16:00:00+00:00,23350.3,-1,-1,318.2227688870348,509.15643021925575,2023-03-03 04:00:00+00:00,22306.4,regime_invalidation,3,2.050253984910822,1.9860489232445622
